t,energy,magnetization_z,sz_0,sz_1,sz_2,sz_3,sz_4,sz_5,exp_X0X1X2,exp_X0Y1Y2,exp_Y0X1Y2,exp_Y0Y1X2,logneg_cut,pZ_000000,pZ_000001,pZ_000010,pZ_000011,pZ_000100,pZ_000101,pZ_000110,pZ_000111,pZ_001000,pZ_001001,pZ_001010,pZ_001011,pZ_001100,pZ_001101,pZ_001110,pZ_001111,pZ_010000,pZ_010001,pZ_010010,pZ_010011,pZ_010100,pZ_010101,pZ_010110,pZ_010111,pZ_011000,pZ_011001,pZ_011010,pZ_011011,pZ_011100,pZ_011101,pZ_011110,pZ_011111,pZ_100000,pZ_100001,pZ_100010,pZ_100011,pZ_100100,pZ_100101,pZ_100110,pZ_100111,pZ_101000,pZ_101001,pZ_101010,pZ_101011,pZ_101100,pZ_101101,pZ_101110,pZ_101111,pZ_110000,pZ_110001,pZ_110010,pZ_110011,pZ_110100,pZ_110101,pZ_110110,pZ_110111,pZ_111000,pZ_111001,pZ_111010,pZ_111011,pZ_111100,pZ_111101,pZ_111110,pZ_111111,pX_000000,pX_000001,pX_000010,pX_000011,pX_000100,pX_000101,pX_000110,pX_000111,pX_001000,pX_001001,pX_001010,pX_001011,pX_001100,pX_001101,pX_001110,pX_001111,pX_010000,pX_010001,pX_010010,pX_010011,pX_010100,pX_010101,pX_010110,pX_010111,pX_011000,pX_011001,pX_011010,pX_011011,pX_011100,pX_011101,pX_011110,pX_011111,pX_100000,pX_100001,pX_100010,pX_100011,pX_100100,pX_100101,pX_100110,pX_100111,pX_101000,pX_101001,pX_101010,pX_101011,pX_101100,pX_101101,pX_101110,pX_101111,pX_110000,pX_110001,pX_110010,pX_110011,pX_110100,pX_110101,pX_110110,pX_110111,pX_111000,pX_111001,pX_111010,pX_111011,pX_111100,pX_111101,pX_111110,pX_111111,pY_000000,pY_000001,pY_000010,pY_000011,pY_000100,pY_000101,pY_000110,pY_000111,pY_001000,pY_001001,pY_001010,pY_001011,pY_001100,pY_001101,pY_001110,pY_001111,pY_010000,pY_010001,pY_010010,pY_010011,pY_010100,pY_010101,pY_010110,pY_010111,pY_011000,pY_011001,pY_011010,pY_011011,pY_011100,pY_011101,pY_011110,pY_011111,pY_100000,pY_100001,pY_100010,pY_100011,pY_100100,pY_100101,pY_100110,pY_100111,pY_101000,pY_101001,pY_101010,pY_101011,pY_101100,pY_101101,pY_101110,pY_101111,pY_110000,pY_110001,pY_110010,pY_110011,pY_110100,pY_110101,pY_110110,pY_110111,pY_111000,pY_111001,pY_111010,pY_111011,pY_111100,pY_111101,pY_111110,pY_111111
0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986
0.04,0.0,-0.00019598000935938418,-0.987255892866642,0.9741550161101029,-0.9745741441351683,0.974182184115024,-0.9745469750603665,0.9868639317808936,0.0,0.0,0.0,0.0,0.2126628114297654,6.394206723291972e-17,1.0184986715026139e-13,1.5783551466586638e-11,1.1645931513014412e-13,2.0335212678405892e-13,1.6250307433566362e-10,2.5242235814522613e-08,5.082669046350391e-12,1.5783725130190736e-11,2.5134302806673428e-08,3.8959638384278075e-06,7.844129640196918e-10,2.5242578365187066e-08,1.7984435671140237e-10,2.953499532206855e-08,5.8240391641912005e-12,2.0356931810447093e-13,3.2480278003039706e-10,5.0236158004365136e-08,1.7984435671129843e-10,4.871019957873687e-10,2.5878645290980243e-07,4.029386525888945e-05,8.126742732021486e-09,2.5296579788587217e-08,4.0293805986732205e-05,0.0062441152241886335,1.2569615449652608e-06,4.046640936333127e-05,1.624331516039766e-08,1.2650768036440167e-06,2.5472467999488506e-10,1.588518402598392e-11,2.5296576242800038e-08,3.9211411650681656e-06,2.953499532206873e-08,5.050617757161453e-08,4.0293865258889455e-05,0.006271002714864444,1.2623592509631209e-06,3.921044154211271e-06,0.006244115224188632,0.9678444665556148,0.00019483637586608125,0.0062709338696822076,2.512300392188632e-06,0.0001960954890235477,3.947434922311516e-08,2.540480683014513e-08,4.046640936333127e-05,0.0062709338696822076,1.2623763816783567e-06,4.046633296156743e-05,2.4359863087962493e-08,2.5258040113976103e-06,5.085800075346795e-10,2.967588741388556e-08,1.265076980995349e-06,0.00019609063753184397,3.9474783548848665e-08,1.2704893913845503e-06,5.091231943240103e-10,3.972853042513327e-08,7.997460549014712e-12,0.016416243680628797,0.01601519543517065,0.016022671230779634,0.015621630190482879,0.015623417427299923,0.01602277509445823,0.01522985218362068,0.01562921705594038,0.015623210081660595,0.015232281301860764,0.016015091420060273,0.015624155435099039,0.014840496088828635,0.015229748700651425,0.015232384633398236,0.015621630040059628,0.01602277509445823,0.015623417427299923,0.01562921705594038,0.01522985218362068,0.01601519543517065,0.016416243680628797,0.015621630190482879,0.016022671230779634,0.015229748700651425,0.014840496088828635,0.015621630040059628,0.015232384633398236,0.015232281301860764,0.015623210081660595,0.015624155435099039,0.016015091420060273,0.016015091420060273,0.015624155435099039,0.015623210081660595,0.015232281301860764,0.015232384633398236,0.015621630040059628,0.014840496088828635,0.015229748700651425,0.016022671230779634,0.015621630190482879,0.016416243680628797,0.01601519543517065,0.01522985218362068,0.01562921705594038,0.015623417427299923,0.01602277509445823,0.015621630040059628,0.015232384633398236,0.015229748700651425,0.014840496088828635,0.015624155435099039,0.016015091420060273,0.015232281301860764,0.015623210081660595,0.01562921705594038,0.01522985218362068,0.01602277509445823,0.015623417427299923,0.015621630190482879,0.016022671230779634,0.01601519543517065,0.016416243680628797,0.016416243680628797,0.01601519543517065,0.016022671230779634,0.015621630190482879,0.015623417427299923,0.01602277509445823,0.01522985218362068,0.01562921705594038,0.015623210081660595,0.015232281301860764,0.016015091420060273,0.015624155435099039,0.014840496088828635,0.015229748700651425,0.015232384633398236,0.015621630040059628,0.01602277509445823,0.015623417427299923,0.01562921705594038,0.01522985218362068,0.01601519543517065,0.016416243680628797,0.015621630190482879,0.016022671230779634,0.015229748700651425,0.014840496088828635,0.015621630040059628,0.015232384633398236,0.015232281301860764,0.015623210081660595,0.015624155435099039,0.016015091420060273,0.016015091420060273,0.015624155435099039,0.015623210081660595,0.015232281301860764,0.015232384633398236,0.015621630040059628,0.014840496088828635,0.015229748700651425,0.016022671230779634,0.015621630190482879,0.016416243680628797,0.01601519543517065,0.01522985218362068,0.01562921705594038,0.015623417427299923,0.01602277509445823,0.015621630040059628,0.015232384633398236,0.015229748700651425,0.014840496088828635,0.015624155435099039,0.016015091420060273,0.015232281301860764,0.015623210081660595,0.01562921705594038,0.01522985218362068,0.01602277509445823,0.015623417427299923,0.015621630190482879,0.016022671230779634,0.01601519543517065,0.016416243680628797
0.08,0.0,-0.0003919200428745364,-0.9497242412598793,0.8991107247236847,-0.9003231754020772,0.8995393351343106,-0.8998945309806033,0.9489403675273174,0.0,0.0,0.0,0.0,0.3938567993711903,5.110731336099953e-16,1.606377823775613e-12,6.069493258250099e-11,1.457583546770537e-11,3.1907447576012447e-12,5.049409266178722e-09,1.9407247930853946e-07,7.977257959836675e-11,6.070590147785969e-11,1.907567434511174e-07,7.205194308134857e-06,3.1342372998879254e-09,1.9411624047398165e-07,4.5856185758592715e-08,1.7782686798016237e-06,7.290756078809133e-10,3.204488205950099e-12,1.0072951672138194e-08,3.805114642535075e-07,4.585618575853042e-08,1.5096236643781318e-08,1.6015400094390054e-05,0.000615161037982289,2.525695025681779e-07,1.9577731832646506e-07,0.0006151445375084276,0.02323535310825379,9.541576663628022e-06,0.0006258458859738248,5.038451585447871e-07,9.792674561168088e-06,4.01909462789219e-09,6.228753820538374e-11,1.957767322377266e-07,7.397260002812937e-06,1.7782686798017353e-06,3.888235952746149e-07,0.0006151610379822894,0.023647071632676975,9.707428490371384e-06,7.394292088101099e-06,0.023235353108253816,0.8776288636734324,0.0003604009649782103,0.02364283973098092,1.9033032547838105e-05,0.0003700080148682976,1.518563394769746e-07,1.9913062759217072e-07,0.0006258458859738254,0.02364283973098092,9.709617408995474e-06,0.0006258259209592173,7.551079379885461e-07,1.9448802155209743e-05,7.98311893284026e-09,1.8149806997861833e-06,9.79270388490182e-06,0.00036985956091855205,1.5188378320172703e-07,9.960435113991584e-06,8.017504467144874e-09,1.5584097663127488e-07,6.395931467090496e-11,0.018695993618867257,0.017076109237881432,0.017192334905555703,0.015572900321118674,0.015599639819787774,0.0171931519116663,0.014096431031645745,0.015690392920073067,0.015598017690490604,0.01413512973182324,0.017075287324864668,0.015611949569648509,0.012658210517180787,0.01409562577983845,0.014135930076724378,0.015572895542833243,0.0171931519116663,0.015599639819787774,0.015690392920073067,0.014096431031645745,0.017076109237881432,0.018695993618867257,0.015572900321118674,0.017192334905555703,0.01409562577983845,0.012658210517180787,0.015572895542833243,0.014135930076724378,0.01413512973182324,0.015598017690490604,0.015611949569648509,0.017075287324864668,0.017075287324864668,0.015611949569648509,0.015598017690490604,0.01413512973182324,0.014135930076724378,0.015572895542833243,0.012658210517180787,0.01409562577983845,0.017192334905555703,0.015572900321118674,0.018695993618867257,0.017076109237881432,0.014096431031645745,0.015690392920073067,0.015599639819787774,0.0171931519116663,0.015572895542833243,0.014135930076724378,0.01409562577983845,0.012658210517180787,0.015611949569648509,0.017075287324864668,0.01413512973182324,0.015598017690490604,0.015690392920073067,0.014096431031645745,0.0171931519116663,0.015599639819787774,0.015572900321118674,0.017192334905555703,0.017076109237881432,0.018695993618867257,0.018695993618867257,0.017076109237881432,0.017192334905555703,0.015572900321118674,0.015599639819787774,0.0171931519116663,0.014096431031645745,0.015690392920073067,0.015598017690490604,0.01413512973182324,0.017075287324864668,0.015611949569648509,0.012658210517180787,0.01409562577983845,0.014135930076724378,0.015572895542833243,0.0171931519116663,0.015599639819787774,0.015690392920073067,0.014096431031645745,0.017076109237881432,0.018695993618867257,0.015572900321118674,0.017192334905555703,0.01409562577983845,0.012658210517180787,0.015572895542833243,0.014135930076724378,0.01413512973182324,0.015598017690490604,0.015611949569648509,0.017075287324864668,0.017075287324864668,0.015611949569648509,0.015598017690490604,0.01413512973182324,0.014135930076724378,0.015572895542833243,0.012658210517180787,0.01409562577983845,0.017192334905555703,0.015572900321118674,0.018695993618867257,0.017076109237881432,0.014096431031645745,0.015690392920073067,0.015599639819787774,0.0171931519116663,0.015572895542833243,0.014135930076724378,0.01409562577983845,0.012658210517180787,0.015611949569648509,0.017075287324864668,0.01413512973182324,0.015598017690490604,0.015690392920073067,0.014096431031645745,0.0171931519116663,0.015599639819787774,0.015572900321118674,0.017192334905555703,0.017076109237881432,0.018695993618867257
0.12,0.0,-0.0005878201086996947,-0.889358205169436,0.7797029419256165,-0.7830001761657304,0.781824532949951,-0.7808783288267105,0.8881823146341115,0.0,0.0,0.0,0.0,0.5495908664092752,1.7233097967585532e-15,7.949961509070478e-12,1.2787501218388904e-10,2.4215115515666016e-10,1.5653902723210878e-11,3.666695736283294e-08,6.133110766771664e-07,4.0591979040588504e-10,1.2799710347009678e-10,5.896968333362075e-07,9.468328952174289e-06,1.6451204770313982e-08,6.140325978573824e-07,1.1292195332362093e-06,1.9044939945704352e-05,1.2114670110659146e-08,1.5807339540299506e-11,7.291025705239751e-08,1.172188882086908e-06,1.129219533233891e-06,1.0914428762812963e-07,0.0001724215948477186,0.0028829125817673514,1.8344263923640397e-06,6.25889445155952e-07,0.002882496512671829,0.04628404838415496,2.95021834015041e-05,0.0029980669022111606,3.647657476550693e-06,3.131221653559274e-05,1.9898290721489714e-08,1.3567080346521034e-10,6.25876216011972e-07,1.0067189877145452e-05,1.904493994570859e-05,1.231601158169778e-06,0.0028829125817673718,0.04822298183178351,3.06835900000661e-05,1.0046201253828774e-05,0.04628404838415535,0.7431440652366694,0.0004736948994232106,0.04817792326938638,5.864391582610432e-05,0.000503655556652236,3.200637032609854e-07,6.501236438198758e-07,0.002998066902211189,0.048177923269386365,3.071968744911798e-05,0.002997585445568611,5.460424835129463e-06,6.16162774540728e-05,3.918080736367731e-08,1.9952585835114853e-05,3.131287857840449e-05,0.0005026055082509371,3.20369290743527e-07,3.252530115908886e-05,3.956485065200165e-08,3.395761149181812e-07,2.157940507849236e-10,0.022203543443338206,0.018508660069656378,0.019065407409686767,0.015375438254479222,0.015501385238897993,0.019068088932503818,0.01236816553965538,0.01593978345173548,0.015496108783959047,0.012557805054488436,0.01850594047335233,0.015562722525407448,0.009545616005255766,0.012365568491598936,0.01256036402905788,0.015375402296926766,0.019068088932503818,0.015501385238897993,0.01593978345173548,0.01236816553965538,0.018508660069656378,0.022203543443338206,0.015375438254479222,0.019065407409686767,0.012365568491598936,0.009545616005255766,0.015375402296926766,0.01256036402905788,0.012557805054488436,0.015496108783959047,0.015562722525407448,0.01850594047335233,0.01850594047335233,0.015562722525407448,0.015496108783959047,0.012557805054488436,0.01256036402905788,0.015375402296926766,0.009545616005255766,0.012365568491598936,0.019065407409686767,0.015375438254479222,0.022203543443338206,0.018508660069656378,0.01236816553965538,0.01593978345173548,0.015501385238897993,0.019068088932503818,0.015375402296926766,0.01256036402905788,0.012365568491598936,0.009545616005255766,0.015562722525407448,0.01850594047335233,0.012557805054488436,0.015496108783959047,0.01593978345173548,0.01236816553965538,0.019068088932503818,0.015501385238897993,0.015375438254479222,0.019065407409686767,0.018508660069656378,0.022203543443338206,0.022203543443338206,0.018508660069656378,0.019065407409686767,0.015375438254479222,0.015501385238897993,0.019068088932503818,0.01236816553965538,0.01593978345173548,0.015496108783959047,0.012557805054488436,0.01850594047335233,0.015562722525407448,0.009545616005255766,0.012365568491598936,0.01256036402905788,0.015375402296926766,0.019068088932503818,0.015501385238897993,0.01593978345173548,0.01236816553965538,0.018508660069656378,0.022203543443338206,0.015375438254479222,0.019065407409686767,0.012365568491598936,0.009545616005255766,0.015375402296926766,0.01256036402905788,0.012557805054488436,0.015496108783959047,0.015562722525407448,0.01850594047335233,0.01850594047335233,0.015562722525407448,0.015496108783959047,0.012557805054488436,0.01256036402905788,0.015375402296926766,0.009545616005255766,0.012365568491598936,0.019065407409686767,0.015375438254479222,0.022203543443338206,0.018508660069656378,0.01236816553965538,0.01593978345173548,0.015501385238897993,0.019068088932503818,0.015375402296926766,0.01256036402905788,0.012365568491598936,0.009545616005255766,0.015562722525407448,0.01850594047335233,0.012557805054488436,0.015496108783959047,0.01593978345173548,0.01236816553965538,0.019068088932503818,0.015501385238897993,0.015375438254479222,0.019065407409686767,0.018508660069656378,0.022203543443338206
0.16,0.0,-0.0007836802149874349,-0.8092346892596745,0.6235249623325004,-0.6315916901632335,0.6300243084064815,-0.6250912757768515,0.8076663031708525,0.0,0.0,0.0,0.0,0.685584366616412,4.081183403101419e-15,2.4354073690687004e-11,2.0714489871087552e-10,1.7465324989223693e-09,4.736077111273545e-11,1.4522752972599402e-07,1.3255699241890245e-06,1.6905471304934974e-09,2.0780968896018531e-10,1.2346715882122905e-06,1.0437910406639677e-05,1.8846425125682383e-07,1.3307098422967598e-06,1.0632006912809703e-05,9.83822042596495e-05,8.73951076777866e-08,4.8199704700226376e-11,2.8746470473347275e-07,2.4411683562157884e-06,1.0632006912780989e-05,4.29586586125368e-07,0.000896020437930732,0.00817398416794754,7.267071748360814e-06,1.3765295956549699e-06,0.008170055274978646,0.06907796851047282,6.178199697955704e-05,0.008773323571357012,1.4384508871985551e-05,6.887396121952745e-05,6.09807257664262e-08,2.3065276556856199e-10,1.3763997508709009e-06,1.170692397320609e-05,9.838220425970428e-05,2.671155608980679e-06,0.00817398416794781,0.07461105454981685,6.633047672112132e-05,1.1626963795152279e-05,0.06907796851047536,0.5839722135217885,0.0005223048498103633,0.07438061501416625,0.00012215414955780394,0.0005858052894583516,5.1867489135625e-07,1.4718498944099936e-06,0.008773323571357374,0.07438061501416593,6.658767599226381e-05,0.008768836934518215,2.1496176799068856e-05,0.00013366253341169925,1.1858772940608272e-07,0.00010696530886618525,6.888046042616832e-05,0.0005818041462644258,5.203394764899454e-07,7.365021177803539e-05,1.206883533033219e-07,5.775367802963794e-07,5.113492064933053e-10,0.026553652960362176,0.01989824228574677,0.021524038900096226,0.014894705653338024,0.015257532994583748,0.021530146991396625,0.010254011395030727,0.01655270281970081,0.015245661707085875,0.01082387195475385,0.019891969658818714,0.015444102478629493,0.006157085235733623,0.010248233165977524,0.0108294856481794,0.014894556150566098,0.021530146991396625,0.015257532994583748,0.01655270281970081,0.010254011395030727,0.01989824228574677,0.026553652960362176,0.014894705653338024,0.021524038900096226,0.010248233165977524,0.006157085235733623,0.014894556150566098,0.0108294856481794,0.01082387195475385,0.015245661707085875,0.015444102478629493,0.019891969658818714,0.019891969658818714,0.015444102478629493,0.015245661707085875,0.01082387195475385,0.0108294856481794,0.014894556150566098,0.006157085235733623,0.010248233165977524,0.021524038900096226,0.014894705653338024,0.026553652960362176,0.01989824228574677,0.010254011395030727,0.01655270281970081,0.015257532994583748,0.021530146991396625,0.014894556150566098,0.0108294856481794,0.010248233165977524,0.006157085235733623,0.015444102478629493,0.019891969658818714,0.01082387195475385,0.015245661707085875,0.01655270281970081,0.010254011395030727,0.021530146991396625,0.015257532994583748,0.014894705653338024,0.021524038900096226,0.01989824228574677,0.026553652960362176,0.026553652960362176,0.01989824228574677,0.021524038900096226,0.014894705653338024,0.015257532994583748,0.021530146991396625,0.010254011395030727,0.01655270281970081,0.015245661707085875,0.01082387195475385,0.019891969658818714,0.015444102478629493,0.006157085235733623,0.010248233165977524,0.0108294856481794,0.014894556150566098,0.021530146991396625,0.015257532994583748,0.01655270281970081,0.010254011395030727,0.01989824228574677,0.026553652960362176,0.014894705653338024,0.021524038900096226,0.010248233165977524,0.006157085235733623,0.014894556150566098,0.0108294856481794,0.01082387195475385,0.015245661707085875,0.015444102478629493,0.019891969658818714,0.019891969658818714,0.015444102478629493,0.015245661707085875,0.01082387195475385,0.0108294856481794,0.014894556150566098,0.006157085235733623,0.010248233165977524,0.021524038900096226,0.014894705653338024,0.026553652960362176,0.01989824228574677,0.010254011395030727,0.01655270281970081,0.015257532994583748,0.021530146991396625,0.014894556150566098,0.0108294856481794,0.010248233165977524,0.006157085235733623,0.015444102478629493,0.019891969658818714,0.01082387195475385,0.015245661707085875,0.01655270281970081,0.010254011395030727,0.021530146991396625,0.015257532994583748,0.014894705653338024,0.021524038900096226,0.01989824228574677,0.026553652960362176
0.2,0.0,-0.0009795003698886732,-0.7133586632306985,0.4403847847597503,-0.45758841511664217,0.4556293192541764,-0.44234066996888843,0.7113966420829708,0.0,0.0,0.0,0.0,0.8073532961777349,7.963843258756757e-15,5.714248741549914e-11,2.866212785728228e-10,7.937888621222692e-09,1.0930968701239939e-10,4.0929833172237153e-07,2.2969024608333424e-06,9.966904269838188e-09,2.890579766891877e-10,2.0505907732351713e-06,1.0118751449047412e-05,1.5919352564312587e-06,2.31988235075328e-06,5.870833691656204e-05,0.0003367838117824245,3.9728357496834703e-07,1.1240059351402488e-10,8.053859354983477e-07,4.022887101246956e-06,5.8708336916368496e-05,1.2006756035426098e-06,0.0030914034640045045,0.017326803217733985,2.0484980636891056e-05,2.444874850560649e-06,0.017305284096557978,0.0854305217889919,0.00010263006760961707,0.019398886980741114,4.0308780528099104e-05,0.00012232415873087918,1.4313647970962232e-07,3.406299319084767e-10,2.444087027040391e-06,1.2258688495838094e-05,0.0003367838117828136,4.6513500795537155e-06,0.017326803217735852,0.09724729809646261,0.00011495771686674205,1.2045080540489473e-05,0.08543052178900218,0.42149854582132695,0.0005064336431498559,0.09646935836759425,0.00020134158217484887,0.0006135353881585551,7.179590193983846e-07,2.7109939086159423e-06,0.019398886980743657,0.09646935836759184,0.0001161078478053772,0.019374215318930237,6.0092644437931357e-05,0.00023279554981198966,2.7381036942304643e-07,0.00038444258799428014,0.00012236359901885232,0.000602844526783849,7.240627258121231e-07,0.00013568258843915911,2.815527865761937e-07,8.532455433427045e-07,9.984114272538202e-10,0.03129367327807115,0.020815383909294997,0.024396430493590304,0.014010608118070417,0.014798186302384157,0.024407745376723806,0.007993477518364754,0.01769550358596068,0.014776536838249118,0.009295222712401383,0.02080355439251,0.015229773273406001,0.0031855581122342646,0.007983075930158045,0.009305109666956614,0.014010160491624101,0.024407745376723806,0.014798186302384157,0.01769550358596068,0.007993477518364754,0.020815383909294997,0.03129367327807115,0.014010608118070417,0.024396430493590304,0.007983075930158045,0.0031855581122342646,0.014010160491624101,0.009305109666956614,0.009295222712401383,0.014776536838249118,0.015229773273406001,0.02080355439251,0.02080355439251,0.015229773273406001,0.014776536838249118,0.009295222712401383,0.009305109666956614,0.014010160491624101,0.0031855581122342646,0.007983075930158045,0.024396430493590304,0.014010608118070417,0.03129367327807115,0.020815383909294997,0.007993477518364754,0.01769550358596068,0.014798186302384157,0.024407745376723806,0.014010160491624101,0.009305109666956614,0.007983075930158045,0.0031855581122342646,0.015229773273406001,0.02080355439251,0.009295222712401383,0.014776536838249118,0.01769550358596068,0.007993477518364754,0.024407745376723806,0.014798186302384157,0.014010608118070417,0.024396430493590304,0.020815383909294997,0.03129367327807115,0.03129367327807115,0.020815383909294997,0.024396430493590304,0.014010608118070417,0.014798186302384157,0.024407745376723806,0.007993477518364754,0.01769550358596068,0.014776536838249118,0.009295222712401383,0.02080355439251,0.015229773273406001,0.0031855581122342646,0.007983075930158045,0.009305109666956614,0.014010160491624101,0.024407745376723806,0.014798186302384157,0.01769550358596068,0.007993477518364754,0.020815383909294997,0.03129367327807115,0.014010608118070417,0.024396430493590304,0.007983075930158045,0.0031855581122342646,0.014010160491624101,0.009305109666956614,0.009295222712401383,0.014776536838249118,0.015229773273406001,0.02080355439251,0.02080355439251,0.015229773273406001,0.014776536838249118,0.009295222712401383,0.009305109666956614,0.014010160491624101,0.0031855581122342646,0.007983075930158045,0.024396430493590304,0.014010608118070417,0.03129367327807115,0.020815383909294997,0.007993477518364754,0.01769550358596068,0.014798186302384157,0.024407745376723806,0.014010160491624101,0.009305109666956614,0.007983075930158045,0.0031855581122342646,0.015229773273406001,0.02080355439251,0.009295222712401383,0.014776536838249118,0.01769550358596068,0.007993477518364754,0.024407745376723806,0.014798186302384157,0.014010608118070417,0.024396430493590304,0.020815383909294997,0.03129367327807115
