t,energy,magnetization_z,sz_0,sz_1,sz_2,sz_3,sz_4,sz_5,exp_X0X1X2,exp_X0Y1Y2,exp_Y0X1Y2,exp_Y0Y1X2,SvN_cut,pZ_000000,pZ_000001,pZ_000010,pZ_000011,pZ_000100,pZ_000101,pZ_000110,pZ_000111,pZ_001000,pZ_001001,pZ_001010,pZ_001011,pZ_001100,pZ_001101,pZ_001110,pZ_001111,pZ_010000,pZ_010001,pZ_010010,pZ_010011,pZ_010100,pZ_010101,pZ_010110,pZ_010111,pZ_011000,pZ_011001,pZ_011010,pZ_011011,pZ_011100,pZ_011101,pZ_011110,pZ_011111,pZ_100000,pZ_100001,pZ_100010,pZ_100011,pZ_100100,pZ_100101,pZ_100110,pZ_100111,pZ_101000,pZ_101001,pZ_101010,pZ_101011,pZ_101100,pZ_101101,pZ_101110,pZ_101111,pZ_110000,pZ_110001,pZ_110010,pZ_110011,pZ_110100,pZ_110101,pZ_110110,pZ_110111,pZ_111000,pZ_111001,pZ_111010,pZ_111011,pZ_111100,pZ_111101,pZ_111110,pZ_111111,pX_000000,pX_000001,pX_000010,pX_000011,pX_000100,pX_000101,pX_000110,pX_000111,pX_001000,pX_001001,pX_001010,pX_001011,pX_001100,pX_001101,pX_001110,pX_001111,pX_010000,pX_010001,pX_010010,pX_010011,pX_010100,pX_010101,pX_010110,pX_010111,pX_011000,pX_011001,pX_011010,pX_011011,pX_011100,pX_011101,pX_011110,pX_011111,pX_100000,pX_100001,pX_100010,pX_100011,pX_100100,pX_100101,pX_100110,pX_100111,pX_101000,pX_101001,pX_101010,pX_101011,pX_101100,pX_101101,pX_101110,pX_101111,pX_110000,pX_110001,pX_110010,pX_110011,pX_110100,pX_110101,pX_110110,pX_110111,pX_111000,pX_111001,pX_111010,pX_111011,pX_111100,pX_111101,pX_111110,pX_111111,pY_000000,pY_000001,pY_000010,pY_000011,pY_000100,pY_000101,pY_000110,pY_000111,pY_001000,pY_001001,pY_001010,pY_001011,pY_001100,pY_001101,pY_001110,pY_001111,pY_010000,pY_010001,pY_010010,pY_010011,pY_010100,pY_010101,pY_010110,pY_010111,pY_011000,pY_011001,pY_011010,pY_011011,pY_011100,pY_011101,pY_011110,pY_011111,pY_100000,pY_100001,pY_100010,pY_100011,pY_100100,pY_100101,pY_100110,pY_100111,pY_101000,pY_101001,pY_101010,pY_101011,pY_101100,pY_101101,pY_101110,pY_101111,pY_110000,pY_110001,pY_110010,pY_110011,pY_110100,pY_110101,pY_110110,pY_110111,pY_111000,pY_111001,pY_111010,pY_111011,pY_111100,pY_111101,pY_111110,pY_111111
0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.953094432915961e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986,0.015624999999999986
0.04,0.0,0.0,-0.9872544936158599,0.9745362018208091,-0.9745633927297364,0.9745633927297364,-0.9745362018208091,0.9872544936158599,0.0,0.0,0.0,0.0,0.055548523290768745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3375760936934884e-17,0.0,0.0,0.0,1.9144404517215998e-13,0.0,1.8499454218504503e-10,2.8791790785860658e-08,0.0,0.0,0.0,0.0,1.849945421850452e-10,0.0,2.593488622564163e-07,4.035216586202546e-05,0.0,0.0,4.035209246494062e-05,0.006251235272394877,0.0,4.052515051455134e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.8791790785860658e-08,0.0,4.0352165862025445e-05,0.00627816504372605,0.0,0.0,0.006251235272394875,0.9684201949530947,0.0,0.006278095706559249,0.0,0.0,0.0,0.0,4.052515051455136e-05,0.006278095706559249,0.0,4.052507696031264e-05,0.0,0.0,0.0,2.8940468147026556e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016417363336749216,0.01601568917180516,0.016023284939818687,0.015621623152668617,0.015623307871614448,0.016023284939818687,0.015229241297250473,0.015629226184009727,0.015623307871614448,0.015231782887818474,0.01601568917180516,0.015624156327284358,0.014839395510004768,0.015229241297250473,0.015231782887818474,0.015621623152668617,0.016023284939818687,0.015623307871614448,0.015629226184009727,0.015229241297250473,0.01601568917180516,0.016417363336749216,0.015621623152668617,0.016023284939818687,0.015229241297250473,0.014839395510004768,0.015621623152668617,0.015231782887818474,0.015231782887818474,0.015623307871614448,0.015624156327284358,0.01601568917180516,0.01601568917180516,0.015624156327284358,0.015623307871614448,0.015231782887818474,0.015231782887818474,0.015621623152668617,0.014839395510004768,0.015229241297250473,0.016023284939818687,0.015621623152668617,0.016417363336749216,0.01601568917180516,0.015229241297250473,0.015629226184009727,0.015623307871614448,0.016023284939818687,0.015621623152668617,0.015231782887818474,0.015229241297250473,0.014839395510004768,0.015624156327284358,0.01601568917180516,0.015231782887818474,0.015623307871614448,0.015629226184009727,0.015229241297250473,0.016023284939818687,0.015623307871614448,0.015621623152668617,0.016023284939818687,0.01601568917180516,0.016417363336749216,0.016417363336749216,0.01601568917180516,0.016023284939818687,0.015621623152668617,0.015623307871614448,0.016023284939818687,0.015229241297250473,0.015629226184009727,0.015623307871614448,0.015231782887818474,0.01601568917180516,0.015624156327284358,0.014839395510004768,0.015229241297250473,0.015231782887818474,0.015621623152668617,0.016023284939818687,0.015623307871614448,0.015629226184009727,0.015229241297250473,0.01601568917180516,0.016417363336749216,0.015621623152668617,0.016023284939818687,0.015229241297250473,0.014839395510004768,0.015621623152668617,0.015231782887818474,0.015231782887818474,0.015623307871614448,0.015624156327284358,0.01601568917180516,0.01601568917180516,0.015624156327284358,0.015623307871614448,0.015231782887818474,0.015231782887818474,0.015621623152668617,0.014839395510004768,0.015229241297250473,0.016023284939818687,0.015621623152668617,0.016417363336749216,0.01601568917180516,0.015229241297250473,0.015629226184009727,0.015623307871614448,0.016023284939818687,0.015621623152668617,0.015231782887818474,0.015229241297250473,0.014839395510004768,0.015624156327284358,0.01601568917180516,0.015231782887818474,0.015623307871614448,0.015629226184009727,0.015229241297250473,0.016023284939818687,0.015623307871614448,0.015621623152668617,0.016023284939818687,0.01601568917180516,0.016417363336749216
0.08,0.0,0.0,-0.9496663782944222,0.8997637412408379,-0.9001932457653375,0.9001932457653375,-0.8997637412408379,0.9496663782944222,0.0,0.0,0.0,0.0,0.16845548585427272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3689998285946246e-13,0.0,0.0,0.0,1.908612825363725e-10,0.0,4.61960309774637e-08,1.7799349065770997e-06,0.0,0.0,0.0,0.0,4.61960309774637e-08,0.0,1.6074722441339016e-05,0.000617219110641152,0.0,0.0,0.0006172007262970242,0.023286498941972947,0.0,0.0006279448334697102,0.0,0.0,0.0,0.0,0.0,0.0,1.7799349065770987e-06,0.0,0.0006172191106411519,0.02369971018259842,0.0,0.0,0.02328649894197294,0.8785793793919746,0.0,0.02369545673638953,0.0,0.0,0.0,0.0,0.00062794483346971,0.02369545673638953,0.0,0.0006279262900754536,0.0,0.0,0.0,1.816988793188577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018704695750943665,0.01707962426971188,0.01719724500677907,0.015572629544194888,0.015598655062243883,0.01719724500677907,0.01409165992493101,0.01569070232057161,0.015598655062243883,0.014131469433427008,0.017079624269711872,0.015611986176141145,0.012650049269767902,0.01409165992493101,0.014131469433427008,0.015572629544194888,0.01719724500677907,0.015598655062243883,0.01569070232057161,0.01409165992493101,0.01707962426971188,0.018704695750943665,0.015572629544194888,0.01719724500677907,0.01409165992493101,0.012650049269767902,0.015572629544194888,0.014131469433427008,0.014131469433427008,0.015598655062243883,0.015611986176141145,0.017079624269711872,0.017079624269711872,0.015611986176141145,0.015598655062243883,0.014131469433427008,0.014131469433427008,0.015572629544194888,0.012650049269767902,0.01409165992493101,0.01719724500677907,0.015572629544194888,0.018704695750943665,0.01707962426971188,0.01409165992493101,0.01569070232057161,0.015598655062243883,0.01719724500677907,0.015572629544194888,0.014131469433427008,0.01409165992493101,0.012650049269767902,0.015611986176141145,0.017079624269711872,0.014131469433427008,0.015598655062243883,0.01569070232057161,0.01409165992493101,0.01719724500677907,0.015598655062243883,0.015572629544194888,0.01719724500677907,0.01707962426971188,0.018704695750943665,0.018704695750943665,0.01707962426971188,0.01719724500677907,0.015572629544194888,0.015598655062243883,0.01719724500677907,0.01409165992493101,0.01569070232057161,0.015598655062243883,0.014131469433427008,0.017079624269711872,0.015611986176141145,0.012650049269767902,0.01409165992493101,0.014131469433427008,0.015572629544194888,0.01719724500677907,0.015598655062243883,0.01569070232057161,0.01409165992493101,0.01707962426971188,0.018704695750943665,0.015572629544194888,0.01719724500677907,0.01409165992493101,0.012650049269767902,0.015572629544194888,0.014131469433427008,0.014131469433427008,0.015598655062243883,0.015611986176141145,0.017079624269711872,0.017079624269711872,0.015611986176141145,0.015598655062243883,0.014131469433427008,0.014131469433427008,0.015572629544194888,0.012650049269767902,0.01409165992493101,0.01719724500677907,0.015572629544194888,0.018704695750943665,0.01707962426971188,0.01409165992493101,0.01569070232057161,0.015598655062243883,0.01719724500677907,0.015572629544194888,0.014131469433427008,0.01409165992493101,0.012650049269767902,0.015611986176141145,0.017079624269711872,0.014131469433427008,0.015598655062243883,0.01569070232057161,0.01409165992493101,0.01719724500677907,0.015598655062243883,0.015572629544194888,0.01719724500677907,0.01707962426971188,0.018704695750943665
0.12,0.0,0.0,-0.889139673749053,0.7804242252996912,-0.7825524541241302,0.7825524541241301,-0.7804242252996912,0.8891396737490531,0.0,0.0,0.0,0.0,0.30510880553059133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732244025912693e-11,0.0,0.0,0.0,1.0669958565317259e-08,0.0,1.136707330946262e-06,1.912990709842979e-05,0.0,0.0,0.0,0.0,1.136707330946262e-06,0.0,0.00017352531752804222,0.002897151805059488,0.0,0.0,0.0028967037789060725,0.04642830664480923,0.0,0.00301306157012918,0.0,0.0,0.0,0.0,0.0,0.0,1.9129907098429783e-05,0.0,0.002897151805059488,0.04837772001166293,0.0,0.0,0.0464283066448092,0.744137235851931,0.0,0.04833229112757403,0.0,0.0,0.0,0.0,0.00301306157012918,0.04833229112757403,0.0,0.0030126046691698865,0.0,0.0,0.0,2.0044159518309216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02223170896186919,0.01851832911100789,0.01908191206199853,0.01537348642608792,0.015497489699747933,0.01908191206199853,0.012352646909801137,0.015942022170527845,0.015497489699747933,0.012547111348030084,0.01851832911100789,0.015562997892717614,0.009521319861538115,0.012352646909801137,0.012547111348030087,0.01537348642608792,0.01908191206199853,0.015497489699747933,0.015942022170527845,0.012352646909801137,0.01851832911100789,0.02223170896186919,0.01537348642608792,0.01908191206199853,0.012352646909801137,0.009521319861538115,0.01537348642608792,0.012547111348030087,0.012547111348030084,0.015497489699747933,0.015562997892717614,0.01851832911100789,0.01851832911100789,0.015562997892717614,0.015497489699747933,0.012547111348030084,0.012547111348030087,0.01537348642608792,0.009521319861538115,0.012352646909801137,0.01908191206199853,0.01537348642608792,0.02223170896186919,0.01851832911100789,0.012352646909801137,0.015942022170527845,0.015497489699747933,0.01908191206199853,0.01537348642608792,0.012547111348030087,0.012352646909801137,0.009521319861538115,0.015562997892717614,0.01851832911100789,0.012547111348030084,0.015497489699747933,0.015942022170527845,0.012352646909801137,0.01908191206199853,0.015497489699747933,0.01537348642608792,0.01908191206199853,0.01851832911100789,0.02223170896186919,0.02223170896186919,0.01851832911100789,0.01908191206199853,0.01537348642608792,0.015497489699747933,0.01908191206199853,0.012352646909801137,0.015942022170527845,0.015497489699747933,0.012547111348030084,0.01851832911100789,0.015562997892717614,0.009521319861538115,0.012352646909801137,0.012547111348030087,0.01537348642608792,0.01908191206199853,0.015497489699747933,0.015942022170527845,0.012352646909801137,0.01851832911100789,0.02223170896186919,0.01537348642608792,0.01908191206199853,0.012352646909801137,0.009521319861538115,0.01537348642608792,0.012547111348030087,0.012547111348030084,0.015497489699747933,0.015562997892717614,0.01851832911100789,0.01851832911100789,0.015562997892717614,0.015497489699747933,0.012547111348030084,0.012547111348030087,0.01537348642608792,0.009521319861538115,0.012352646909801137,0.01908191206199853,0.01537348642608792,0.02223170896186919,0.01851832911100789,0.012352646909801137,0.015942022170527845,0.015497489699747933,0.01908191206199853,0.01537348642608792,0.012547111348030087,0.012352646909801137,0.009521319861538115,0.015562997892717614,0.01851832911100789,0.012547111348030084,0.015497489699747933,0.015942022170527845,0.012352646909801137,0.01908191206199853,0.015497489699747933,0.01537348642608792,0.01908191206199853,0.01851832911100789,0.02223170896186919
0.16,0.0,0.0,-0.8087133564928405,0.6240451028836518,-0.6305714621758551,0.6305714621758551,-0.6240451028836519,0.8087133564928407,0.0,0.0,0.0,0.0,0.44647456638950295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.292830180656803e-10,0.0,0.0,0.0,1.815075492533883e-07,0.0,1.072250365725502e-05,9.901605823055383e-05,0.0,0.0,0.0,0.0,1.0722503657255023e-05,0.0,0.0009038760996949033,0.008226495688391147,0.0,0.0,0.00822232290030495,0.06933876701620147,0.0,0.00883121694660995,0.0,0.0,0.0,0.0,0.0,0.0,9.901605823055379e-05,0.0,0.008226495688391143,0.0749112912242612,0.0,0.0,0.06933876701620141,0.5846588001726264,0.0,0.07467826068339511,0.0,0.0,0.0,0.0,0.00883121694660995,0.07467826068339511,0.0,0.008826893490158166,0.0,0.0,0.0,0.00010767628315123997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026616704966335922,0.019914689301584913,0.02156275337731842,0.01488709317079764,0.015246627743760476,0.02156275337731842,0.010219031538242024,0.016561511747108473,0.015246627743760479,0.010803525410529655,0.019914689301584913,0.015445232404236064,0.006109109797853046,0.010219031538242024,0.010803525410529655,0.014887093170797644,0.02156275337731842,0.015246627743760476,0.016561511747108473,0.010219031538242024,0.019914689301584913,0.026616704966335922,0.01488709317079764,0.02156275337731842,0.010219031538242024,0.006109109797853046,0.014887093170797644,0.010803525410529655,0.010803525410529655,0.015246627743760479,0.015445232404236064,0.019914689301584913,0.019914689301584913,0.015445232404236064,0.015246627743760479,0.010803525410529655,0.010803525410529655,0.014887093170797644,0.006109109797853046,0.010219031538242024,0.02156275337731842,0.01488709317079764,0.026616704966335922,0.019914689301584913,0.010219031538242024,0.016561511747108473,0.015246627743760476,0.02156275337731842,0.014887093170797644,0.010803525410529655,0.010219031538242024,0.006109109797853046,0.015445232404236064,0.019914689301584913,0.010803525410529655,0.015246627743760479,0.016561511747108473,0.010219031538242024,0.02156275337731842,0.015246627743760476,0.01488709317079764,0.02156275337731842,0.019914689301584913,0.026616704966335922,0.026616704966335922,0.019914689301584913,0.02156275337731842,0.01488709317079764,0.015246627743760476,0.02156275337731842,0.010219031538242024,0.016561511747108473,0.015246627743760479,0.010803525410529655,0.019914689301584913,0.015445232404236064,0.006109109797853046,0.010219031538242024,0.010803525410529655,0.014887093170797644,0.02156275337731842,0.015246627743760476,0.016561511747108473,0.010219031538242024,0.019914689301584913,0.026616704966335922,0.01488709317079764,0.02156275337731842,0.010219031538242024,0.006109109797853046,0.014887093170797644,0.010803525410529655,0.010803525410529655,0.015246627743760479,0.015445232404236064,0.019914689301584913,0.019914689301584913,0.015445232404236064,0.015246627743760479,0.010803525410529655,0.010803525410529655,0.014887093170797644,0.006109109797853046,0.010219031538242024,0.02156275337731842,0.01488709317079764,0.026616704966335922,0.019914689301584913,0.010219031538242024,0.016561511747108473,0.015246627743760476,0.02156275337731842,0.014887093170797644,0.010803525410529655,0.010219031538242024,0.006109109797853046,0.015445232404236064,0.019914689301584913,0.010803525410529655,0.015246627743760479,0.016561511747108473,0.010219031538242024,0.02156275337731842,0.015246627743760476,0.01488709317079764,0.02156275337731842,0.019914689301584913,0.026616704966335922
0.2,0.0,0.0,-0.7123698414984376,0.44040691430626716,-0.4557302907277438,0.45573029072774385,-0.4404069143062673,0.7123698414984377,0.0,0.0,0.0,0.0,0.5809135393793368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388973293642933e-09,0.0,0.0,0.0,1.5994218516898152e-06,0.0,5.935015521167081e-05,0.00033947560968183626,0.0,0.0,0.0,0.0,5.935015521167081e-05,0.0,0.003125306990935127,0.017461474201522224,0.0,0.0,0.01743876398793339,0.08577291008290958,0.0,0.019556841256550724,0.0,0.0,0.0,0.0,0.0,0.0,0.00033947560968183654,0.0,0.017461474201522224,0.09769354815426351,0.0,0.0,0.08577291008290952,0.42163104645244337,0.0,0.09690457007659467,0.0,0.0,0.0,0.0,0.019556841256550724,0.09690457007659471,0.0,0.0195328066008728,0.0,0.0,0.0,0.0003876782377854934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03140824051426611,0.02083362960999902,0.02447048948096752,0.013989575662550041,0.014773384521949116,0.02447048948096752,0.007929331074472601,0.017720135824927322,0.014773384521949116,0.009266550601852759,0.020833629609999012,0.015233096069524249,0.0031126056877000177,0.007929331074472598,0.009266550601852764,0.013989575662550038,0.02447048948096752,0.014773384521949116,0.017720135824927322,0.007929331074472601,0.02083362960999902,0.03140824051426611,0.013989575662550041,0.02447048948096752,0.007929331074472598,0.0031126056877000177,0.013989575662550038,0.009266550601852764,0.009266550601852759,0.014773384521949116,0.015233096069524249,0.020833629609999012,0.020833629609999012,0.015233096069524249,0.014773384521949116,0.009266550601852759,0.009266550601852764,0.013989575662550038,0.0031126056877000177,0.007929331074472598,0.02447048948096752,0.013989575662550041,0.03140824051426611,0.02083362960999902,0.007929331074472601,0.017720135824927322,0.014773384521949116,0.02447048948096752,0.013989575662550038,0.009266550601852764,0.007929331074472598,0.0031126056877000177,0.015233096069524249,0.020833629609999012,0.009266550601852759,0.014773384521949116,0.017720135824927322,0.007929331074472601,0.02447048948096752,0.014773384521949116,0.013989575662550041,0.02447048948096752,0.02083362960999902,0.03140824051426611,0.03140824051426611,0.02083362960999902,0.02447048948096752,0.013989575662550041,0.014773384521949116,0.02447048948096752,0.007929331074472601,0.017720135824927322,0.014773384521949116,0.009266550601852759,0.020833629609999012,0.015233096069524249,0.0031126056877000177,0.007929331074472598,0.009266550601852764,0.013989575662550038,0.02447048948096752,0.014773384521949116,0.017720135824927322,0.007929331074472601,0.02083362960999902,0.03140824051426611,0.013989575662550041,0.02447048948096752,0.007929331074472598,0.0031126056877000177,0.013989575662550038,0.009266550601852764,0.009266550601852759,0.014773384521949116,0.015233096069524249,0.020833629609999012,0.020833629609999012,0.015233096069524249,0.014773384521949116,0.009266550601852759,0.009266550601852764,0.013989575662550038,0.0031126056877000177,0.007929331074472598,0.02447048948096752,0.013989575662550041,0.03140824051426611,0.02083362960999902,0.007929331074472601,0.017720135824927322,0.014773384521949116,0.02447048948096752,0.013989575662550038,0.009266550601852764,0.007929331074472598,0.0031126056877000177,0.015233096069524249,0.020833629609999012,0.009266550601852759,0.014773384521949116,0.017720135824927322,0.007929331074472601,0.02447048948096752,0.014773384521949116,0.013989575662550041,0.02447048948096752,0.02083362960999902,0.03140824051426611
0.24,0.0,0.0,-0.604786023749711,0.24085489133012566,-0.2711366397759502,0.27113663977595037,-0.24085489133012594,0.6047860237497111,0.0,0.0,0.0,0.0,0.7028418502744671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26290278114275e-08,0.0,0.0,0.0,9.253263385988874e-06,0.0,0.0002329579499314945,0.000887943627998277,0.0,0.0,0.0,0.0,0.00023295794993149455,0.0,0.008264149391390418,0.030405616257070785,0.0,0.0,0.03031840290575605,0.09129420228433272,0.0,0.03596144186631935,0.0,0.0,0.0,0.0,0.0,0.0,0.0008879436279982774,0.0,0.030405616257070764,0.11221803566890214,0.0,0.0,0.09129420228433266,0.2743021630537501,0.0,0.11018926730266526,0.0,0.0,0.0,0.0,0.03596144186631937,0.1101892673026653,0.0,0.03586658916164844,0.0,0.0,0.0,0.0010784853495031284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614849564639741,0.020928153396947362,0.02758090228630049,0.012617061827460039,0.014026764272619301,0.027580902286300474,0.005715674391201961,0.019526324139749567,0.014026764272619303,0.00827527294780044,0.020928153396947362,0.014920150860878327,0.0011173711083152943,0.005715674391201959,0.008275272947800442,0.012617061827460042,0.027580902286300474,0.014026764272619301,0.019526324139749567,0.005715674391201961,0.020928153396947362,0.03614849564639741,0.012617061827460039,0.02758090228630049,0.005715674391201959,0.0011173711083152943,0.012617061827460042,0.008275272947800442,0.00827527294780044,0.014026764272619303,0.014920150860878327,0.020928153396947362,0.020928153396947362,0.014920150860878327,0.014026764272619303,0.00827527294780044,0.008275272947800442,0.012617061827460042,0.0011173711083152943,0.005715674391201959,0.02758090228630049,0.012617061827460039,0.03614849564639741,0.020928153396947362,0.005715674391201961,0.019526324139749567,0.014026764272619301,0.027580902286300474,0.012617061827460042,0.008275272947800442,0.005715674391201959,0.0011173711083152943,0.014920150860878327,0.020928153396947362,0.00827527294780044,0.014026764272619303,0.019526324139749567,0.005715674391201961,0.027580902286300474,0.014026764272619301,0.012617061827460039,0.02758090228630049,0.020928153396947362,0.03614849564639741,0.03614849564639741,0.020928153396947362,0.02758090228630049,0.012617061827460039,0.014026764272619301,0.027580902286300474,0.005715674391201961,0.019526324139749567,0.014026764272619303,0.00827527294780044,0.020928153396947362,0.014920150860878327,0.0011173711083152943,0.005715674391201959,0.008275272947800442,0.012617061827460042,0.027580902286300474,0.014026764272619301,0.019526324139749567,0.005715674391201961,0.020928153396947362,0.03614849564639741,0.012617061827460039,0.02758090228630049,0.005715674391201959,0.0011173711083152943,0.012617061827460042,0.008275272947800442,0.00827527294780044,0.014026764272619303,0.014920150860878327,0.020928153396947362,0.020928153396947362,0.014920150860878327,0.014026764272619303,0.00827527294780044,0.008275272947800442,0.012617061827460042,0.0011173711083152943,0.005715674391201959,0.02758090228630049,0.012617061827460039,0.03614849564639741,0.020928153396947362,0.005715674391201961,0.019526324139749567,0.014026764272619301,0.027580902286300474,0.012617061827460042,0.008275272947800442,0.005715674391201959,0.0011173711083152943,0.014920150860878327,0.020928153396947362,0.00827527294780044,0.014026764272619303,0.019526324139749567,0.005715674391201961,0.027580902286300474,0.014026764272619301,0.012617061827460039,0.02758090228630049,0.020928153396947362,0.03614849564639741
